point_id,parent_id,label,level,point_kind,text,source_line,source_document
annexI_sA_8,annexI_sA,8.,1,annex_point,"Regulation (EU) 2016/424 of the European Parliament and of the Council of 9 March 2016 on cableway installations and repealing Directive 2000/9/EC (OJ L 81, 31.3.2016, p. 1);",8365,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sA_9,annexI_sA,9.,1,annex_point,"Regulation (EU) 2016/425 of the European Parliament and of the Council of 9 March 2016 on personal protective equipment and repealing Council Directive 89/686/EEC (OJ L 81, 31.3.2016, p. 51);",8369,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sA_10,annexI_sA,10.,1,annex_point,"Regulation (EU) 2016/426 of the European Parliament and of the Council of 9 March 2016 on appliances burning gaseous fuels and repealing Directive 2009/142/EC (OJ L 81, 31.3.2016, p. 99);",8373,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sA_11,annexI_sA,11.,1,annex_point,"Regulation (EU) 2017/745 of the European Parliament and of the Council of 5 April 2017 on medical devices, amending Directive 2001/83/EC, Regulation (EC) No 178/2002 and Regulation (EC) No 1223/2009 and repealing Council Directives 90/385/EEC and 93/42/EEC (OJ L 117, 5.5.2017, p. 1);",8377,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sA_12,annexI_sA,12.,1,annex_point,"Regulation (EU) 2017/746 of the European Parliament and of the Council of 5 April 2017 on in vitro diagnostic medical devices and repealing Directive 98/79/EC and Commission Decision 2010/227/EU (OJ L 117, 5.5.2017, p. 176).",8382,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_13,annexI_sB,13.,1,annex_point,"Regulation (EC) No 300/2008 of the European Parliament and of the Council of 11 March 2008 on common rules in the field of civil aviation security and repealing Regulation (EC) No 2320/2002 (OJ L 97, 9.4.2008, p. 72);",8388,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_14,annexI_sB,14.,1,annex_point,"Regulation (EU) No 168/2013 of the European Parliament and of the Council of 15 January 2013 on the approval and market surveillance of two- or three-wheel vehicles and quadricycles (OJ L 60, 2.3.2013, p. 52);",8392,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_15,annexI_sB,15.,1,annex_point,"Regulation (EU) No 167/2013 of the European Parliament and of the Council of 5 February 2013 on the approval and market surveillance of agricultural and forestry vehicles (OJ L 60, 2.3.2013, p. 1);",8396,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_16,annexI_sB,16.,1,annex_point,"Directive 2014/90/EU of the European Parliament and of the Council of 23 July 2014 on marine equipment and repealing Council Directive 96/98/EC (OJ L 257, 28.8.2014, p. 146);",8401,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_17,annexI_sB,17.,1,annex_point,"Directive (EU) 2016/797 of the European Parliament and of the Council of 11 May 2016 on the interoperability of the rail system within the European Union (OJ L 138, 26.5.2016, p. 44);",8403,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_18,annexI_sB,18.,1,annex_point,"Regulation (EU) 2018/858 of the European Parliament and of the Council of 30 May 2018 on the approval and market surveillance of motor vehicles and their trailers, and of systems, components and separate technical units intended for such vehicles, amending Regulations (EC) No 715/2007 and (EC) No 595/2009 and repealing Directive 2007/46/EC (OJ L 151, 14.6.2018, p. 1);",8405,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_19,annexI_sB,19.,1,annex_point,"Regulation (EU) 2019/2144 of the European Parliament and of the Council of 27 November 2019 on type-approval requirements for motor vehicles and their trailers, and systems, components and separate technical units intended for such vehicles, as regards their general safety and the protection of vehicle occupants and vulnerable road users, amending Regulation (EU) 2018/858 of the European Parliament and of the Council and repealing Regulations (EC) No 78/2009, (EC) No 79/2009 and (EC) No 661/2009 of the European Parliament and of the Council and Commission Regulations (EC) No 631/2009, (EU) No 406/2010, (EU) No 672/2010, (EU) No 1003/2010, (EU) No 1005/2010, (EU) No 1008/2010, (EU) No 1009/2010, (EU) No 19/2011, (EU) No 109/2011, (EU) No 458/2011, (EU) No 65/2012, (EU) No 130/2012, (EU) No 347/2012, (EU) No 351/2012, (EU) No 1230/2012 and (EU) 2015/166 (OJ L 325, 16.12.2019, p. 1);",8409,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexI_sB_20,annexI_sB,20.,1,annex_point,"Regulation (EU) 2018/1139 of the European Parliament and of the Council of 4 July 2018 on common rules in the field of civil aviation and establishing a European Union Aviation Safety Agency, and amending Regulations (EC) No 2111/2005, (EC) No 1008/2008, (EU) No 996/2010, (EU) No 376/2014 and Directives 2014/30/EU and 2014/53/EU of the European Parliament and of the Council, and repealing Regulations (EC) No 552/2004 and (EC) No 216/2008 of the European Parliament and of the Council and Council Regulation (EEC) No 3922/91 (OJ L 212, 22.8.2018, p. 1), in so far as the design, production and placing on the market of aircrafts referred to in Article 2(1), points (a) and (b) thereof, where it concerns unmanned aircraft and their engines, propellers, parts and equipment to control them remotely, are concerned.",8418,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_t1,annexII,,0,annex_text,"Criminal offences referred to in Article 5(1), first subparagraph, point (h)(iii):",8438,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d1,annexII,—,1,annex_dash_item,"terrorism,",8439,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d2,annexII,—,1,annex_dash_item,"trafficking in human beings,",8440,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d3,annexII,—,1,annex_dash_item,"sexual exploitation of children, and child pornography,",8441,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d4,annexII,—,1,annex_dash_item,"illicit trafficking in narcotic drugs or psychotropic substances,",8442,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d5,annexII,—,1,annex_dash_item,"illicit trafficking in weapons, munitions or explosives,",8443,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d6,annexII,—,1,annex_dash_item,"murder, grievous bodily injury,",8444,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d7,annexII,—,1,annex_dash_item,"illicit trade in human organs or tissue,",8445,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d8,annexII,—,1,annex_dash_item,"illicit trafficking in nuclear or radioactive materials,",8446,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d9,annexII,—,1,annex_dash_item,"kidnapping, illegal restraint or hostage-taking,",8447,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d10,annexII,—,1,annex_dash_item,"crimes within the jurisdiction of the International Criminal Court,",8448,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d11,annexII,—,1,annex_dash_item,"unlawful seizure of aircraft or ships,",8449,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d12,annexII,—,1,annex_dash_item,"rape,",8450,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d13,annexII,—,1,annex_dash_item,"environmental crime,",8451,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d14,annexII,—,1,annex_dash_item,"organised or armed robbery,",8452,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d15,annexII,—,1,annex_dash_item,"sabotage,",8453,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexII_d16,annexII,—,1,annex_dash_item,participation in a criminal organisation involved in one or more of the offences listed above.,8454,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_t1,annexIII,,0,annex_text,High-risk AI systems pursuant to Article 6(2) are the AI systems listed in any of the following areas:,8466,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_1,annexIII,1.,1,annex_point,"Biometrics, in so far as their use is permitted under relevant Union or national law:",8468,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_1_a,annexIII_1,a,2,annex_point,remote biometric identification systems.,8470,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_t2,annexIII,,0,annex_text,This shall not include AI systems intended to be used for biometric verification the sole purpose of which is to confirm that a specific natural person is the person he or she claims to be;,8472,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_1_b,annexIII_1,b,2,annex_point,"AI systems intended to be used for biometric categorisation, according to sensitive or protected attributes or characteristics based on the inference of those attributes or characteristics;",8475,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_1_c,annexIII_1,c,2,annex_point,AI systems intended to be used for emotion recognition.,8478,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_2,annexIII,2.,1,annex_point,"Critical infrastructure: AI systems intended to be used as safety components in the management and operation of critical digital infrastructure, road traffic, or in the supply of water, gas, heating or electricity.",8480,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_3,annexIII,3.,1,annex_point,Education and vocational training:,8483,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_3_a,annexIII_3,a,2,annex_point,AI systems intended to be used to determine access or admission or to assign natural persons to educational and vocational training institutions at all levels;,8485,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_3_b,annexIII_3,b,2,annex_point,"AI systems intended to be used to evaluate learning outcomes, including when those outcomes are used to steer the learning process of natural persons in educational and vocational training institutions at all levels;",8488,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_3_c,annexIII_3,c,2,annex_point,"AI systems intended to be used for the purpose of assessing the appropriate level of education that an individual will receive or will be able to access, in the context of or within educational and vocational training institutions at all levels;",8491,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_3_d,annexIII_3,d,2,annex_point,AI systems intended to be used for monitoring and detecting prohibited behaviour of students during tests in the context of or within educational and vocational training institutions at all levels.,8495,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_4,annexIII,4.,1,annex_point,"Employment, workers’ management and access to self-employment:",8498,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_4_a,annexIII_4,a,2,annex_point,"AI systems intended to be used for the recruitment or selection of natural persons, in particular to place targeted job advertisements, to analyse and filter job applications, and to evaluate candidates;",8500,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_4_b,annexIII_4,b,2,annex_point,"AI systems intended to be used to make decisions affecting terms of work-related relationships, the promotion or termination of work-related contractual relationships, to allocate tasks based on individual behaviour or personal traits or characteristics or to monitor and evaluate the performance and behaviour of persons in such relationships.",8503,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_5,annexIII,5.,1,annex_point,Access to and enjoyment of essential private services and essential public services and benefits:,8508,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexIII_5_a,annexIII_5,a,2,annex_point,"AI systems intended to be used by public authorities or on behalf of public authorities to evaluate the eligibility of natural persons for essential public assistance benefits and services, including healthcare services, as well as to grant, reduce, revoke, or reclaim such benefits and services;",8510,KB 2/Europe/EU Artificial Intelligence Act.pdf
