source_id,target_id,rel_type,citation,source_document
sra_s7_q11_o2,fw_nist_csf,CITES,"PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA",DTOP-OLD
sra_s7_q11_o2,fw_hph_cpg,CITES,"4, 7, 19",DTOP-OLD
sra_s7_q11_o2,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q11_o3,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q11_o3,fw_nist_csf,CITES,"PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA",DTOP-OLD
sra_s7_q11_o3,fw_hph_cpg,CITES,"4, 7, 19",DTOP-OLD
sra_s7_q11_o3,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q11_o4,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q11_o4,fw_nist_csf,CITES,"PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA",DTOP-OLD
sra_s7_q11_o4,fw_hph_cpg,CITES,"4, 7, 19",DTOP-OLD
sra_s7_q11_o4,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q11_o5,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q11_o5,fw_nist_csf,CITES,"PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA",DTOP-OLD
sra_s7_q11_o5,fw_hph_cpg,CITES,"4, 7, 19",DTOP-OLD
sra_s7_q11_o5,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q11_o6,fw_hipaa,CITES,§164.308(a)(6)(ii),DTOP-OLD
sra_s7_q11_o6,fw_nist_csf,CITES,"PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA",DTOP-OLD
sra_s7_q11_o6,fw_hph_cpg,CITES,"4, 7, 19",DTOP-OLD
sra_s7_q11_o6,fw_hicp,CITES,TV1 - Practice # 8,DTOP-OLD
sra_s7_q12_o1,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q12_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q12_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q12_o1,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q12_o2,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q12_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q12_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q12_o2,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q12_o3,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q12_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q12_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q12_o3,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q12_o4,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q12_o4,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q12_o4,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q12_o4,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q12_o5,fw_hipaa,CITES,§164.308(a)(7)(i),DTOP-OLD
sra_s7_q12_o5,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA",DTOP-OLD
sra_s7_q12_o5,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q12_o5,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q13_o1,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q13_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO",DTOP-OLD
sra_s7_q13_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q13_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q13_o2,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q13_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO",DTOP-OLD
sra_s7_q13_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q13_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q13_o3,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q13_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO",DTOP-OLD
sra_s7_q13_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q13_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q13_o4,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q13_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO",DTOP-OLD
sra_s7_q13_o4,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q13_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q14_o1,fw_hipaa,CITES,§164.308(a)(7)(ii)(C),DTOP-OLD
sra_s7_q14_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP",DTOP-OLD
sra_s7_q14_o1,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q14_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q14_o2,fw_hipaa,CITES,§164.308(a)(7)(ii)(C),DTOP-OLD
sra_s7_q14_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP",DTOP-OLD
sra_s7_q14_o2,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q14_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q14_o3,fw_hipaa,CITES,§164.308(a)(7)(ii)(C),DTOP-OLD
sra_s7_q14_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP",DTOP-OLD
sra_s7_q14_o3,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q14_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q14_o4,fw_hipaa,CITES,§164.308(a)(7)(ii)(C),DTOP-OLD
sra_s7_q14_o4,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP",DTOP-OLD
sra_s7_q14_o4,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q14_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q14_o5,fw_hipaa,CITES,§164.308(a)(7)(ii)(C),DTOP-OLD
sra_s7_q14_o5,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP",DTOP-OLD
sra_s7_q14_o5,fw_hph_cpg,CITES,"7, 19",DTOP-OLD
sra_s7_q14_o5,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q15_o1,fw_hipaa,CITES,"§164.308(a)(7)(ii)(A),§164.308(a)(7)(ii)(B), and §164.308(a)(7)(ii)(E)",DTOP-OLD
sra_s7_q15_o1,fw_nist_csf,CITES,"GV.OC, ID.RA, GV.RM, RS.AN, PR.PS, RS.MA, RS.CO, RC.CO, RC.RP, PR.DS",DTOP-OLD
sra_s7_q15_o1,fw_hph_cpg,CITES,"19, 20",DTOP-OLD
sra_s7_q15_o1,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q15_o2,fw_hipaa,CITES,"§164.308(a)(7)(ii)(A),§164.308(a)(7)(ii)(B), and §164.308(a)(7)(ii)(E)",DTOP-OLD
sra_s7_q15_o2,fw_nist_csf,CITES,"GV.OC, ID.RA, GV.RM, RS.AN, PR.PS, RS.MA, RS.CO, RC.CO, RC.RP, PR.DS",DTOP-OLD
sra_s7_q15_o2,fw_hph_cpg,CITES,"19, 20",DTOP-OLD
sra_s7_q15_o2,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q15_o3,fw_hipaa,CITES,"§164.308(a)(7)(ii)(A),§164.308(a)(7)(ii)(B), and §164.308(a)(7)(ii)(E)",DTOP-OLD
sra_s7_q15_o3,fw_nist_csf,CITES,"GV.OC, ID.RA, GV.RM, RS.AN, PR.PS, RS.MA, RS.CO, RC.CO, RC.RP, PR.DS",DTOP-OLD
sra_s7_q15_o3,fw_hph_cpg,CITES,"19, 20",DTOP-OLD
sra_s7_q15_o3,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q15_o4,fw_hipaa,CITES,"§164.308(a)(7)(ii)(A),§164.308(a)(7)(ii)(B), and §164.308(a)(7)(ii)(E)",DTOP-OLD
sra_s7_q15_o4,fw_nist_csf,CITES,"GV.OC, ID.RA, GV.RM, RS.AN, PR.PS, RS.MA, RS.CO, RC.CO, RC.RP, PR.DS",DTOP-OLD
sra_s7_q15_o4,fw_hph_cpg,CITES,"19, 20",DTOP-OLD
sra_s7_q15_o4,fw_hicp,CITES,TV1 - Practice # 10,DTOP-OLD
sra_s7_q16_o1,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q16_o1,fw_nist_csf,CITES,"GV.OC, PR.PS, DE.AE, RS.MA, RS.CO",DTOP-OLD
sra_s7_q16_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q16_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q16_o2,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q16_o2,fw_nist_csf,CITES,"GV.OC, PR.PS, DE.AE, RS.MA, RS.CO",DTOP-OLD
sra_s7_q16_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q16_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q16_o3,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q16_o3,fw_nist_csf,CITES,"GV.OC, PR.PS, DE.AE, RS.MA, RS.CO",DTOP-OLD
sra_s7_q16_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q16_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q17_o1,fw_hipaa,CITES,§164.310(a)(2)(i),DTOP-OLD
sra_s7_q17_o1,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, PR.DS, RS.CO, RC.RP",DTOP-OLD
sra_s7_q17_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q17_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q17_o2,fw_hipaa,CITES,§164.310(a)(2)(i),DTOP-OLD
sra_s7_q17_o2,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, PR.DS, RS.CO, RC.RP",DTOP-OLD
sra_s7_q17_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q17_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q17_o3,fw_hipaa,CITES,§164.310(a)(2)(i),DTOP-OLD
sra_s7_q17_o3,fw_nist_csf,CITES,"GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA, PR.DS, RS.CO, RC.RP",DTOP-OLD
sra_s7_q17_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q17_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q18_o1,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q18_o1,fw_nist_csf,CITES,N/A,DTOP-OLD
sra_s7_q18_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q18_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q18_o2,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q18_o2,fw_nist_csf,CITES,N/A,DTOP-OLD
sra_s7_q18_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q18_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q18_o3,fw_hipaa,CITES,§164.312(a)(2)(ii),DTOP-OLD
sra_s7_q18_o3,fw_nist_csf,CITES,N/A,DTOP-OLD
sra_s7_q18_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q18_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q19_o1,fw_hipaa,CITES,§164.308(a)(8),DTOP-OLD
sra_s7_q19_o1,fw_nist_csf,CITES,"ID.AM, GV.OC, ID.RA, PR.PS, DE.AE, DE.CM, RS.MI, ID.IM, RC.MI",DTOP-OLD
sra_s7_q19_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q19_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q19_o2,fw_hipaa,CITES,§164.308(a)(8),DTOP-OLD
sra_s7_q19_o2,fw_nist_csf,CITES,"ID.AM, GV.OC, ID.RA, PR.PS, DE.AE, DE.CM, RS.MI, ID.IM, RC.MI",DTOP-OLD
sra_s7_q19_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q19_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q19_o3,fw_hipaa,CITES,§164.308(a)(8),DTOP-OLD
sra_s7_q19_o3,fw_nist_csf,CITES,"ID.AM, GV.OC, ID.RA, PR.PS, DE.AE, DE.CM, RS.MI, ID.IM, RC.MI",DTOP-OLD
sra_s7_q19_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q19_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q20_o1,fw_hipaa,CITES,§164.308(a)(8),DTOP-OLD
sra_s7_q20_o1,fw_nist_csf,CITES,"ID.AM, GV.OC, ID.RA, PR.PS, DE.AE, DE.CM, RS.MI, ID.IM, RC.MI",DTOP-OLD
sra_s7_q20_o1,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q20_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q20_o2,fw_hipaa,CITES,§164.308(a)(8),DTOP-OLD
sra_s7_q20_o2,fw_nist_csf,CITES,"ID.AM, GV.OC, ID.RA, PR.PS, DE.AE, DE.CM, RS.MI, ID.IM, RC.MI",DTOP-OLD
sra_s7_q20_o2,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q20_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s7_q20_o3,fw_hipaa,CITES,§164.308(a)(8),DTOP-OLD
sra_s7_q20_o3,fw_nist_csf,CITES,"ID.AM, GV.OC, ID.RA, PR.PS, DE.AE, DE.CM, RS.MI, ID.IM, RC.MI",DTOP-OLD
sra_s7_q20_o3,fw_hph_cpg,CITES,19,DTOP-OLD
sra_s7_q20_o3,fw_hicp,CITES,N/A,DTOP-OLD
