statement_id_key,assessment,statement_id,description,subcategory,domain,subject_tags,in_md,in_csv,source_document
stmt_mat_hris_083,maturity,GV.OC-02.02,Technology and cybersecurity risk management strategies identify and communicate the organizationÕs role within the financial services sector as a component of critical infrastructure.,GOVERN / Organizational Context / Stakeholder Risk Management Expectations,HRIS,"#business_impact_analysis, #critical_infrastructure, #mission_and_strategy, #risk_management, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_hris_084,maturity,GV.OC-02.03,Technology and cybersecurity risk management strategies identify and communicate the organization's role as it relates to other critical infrastructure sectors outside of the financial services sector and the interdependency risks.,GOVERN / Organizational Context / Stakeholder Risk Management Expectations,HRIS,"#business_impact_analysis, #critical_infrastructure, #mission_and_strategy, #risk_management",true,true,DTOP-OLD
stmt_mat_hris_085,maturity,GV.OC-04.02,"The organization documents the business processes that are critical for the delivery of services and the functioning of the organization, and the impacts to the business if those processes are degraded or not functioning.",GOVERN / Organizational Context / Stakeholder Service Expectations,HRIS,"#business_impact_analysis, #business_process, #critical_infrastructure, #dependency_management, #resilience, #security_logging_monitoring_and_alerting, #technology_availability",true,true,DTOP-OLD
stmt_mat_hris_086,maturity,GV.OC-04.03,"Resilience requirements to support the delivery of critical services are established for all operating states (e.g., under duress/attack, during recovery, and normal operations).",GOVERN / Organizational Context / Stakeholder Service Expectations,HRIS,"#business_impact_analysis, #business_process, #critical_infrastructure, #data_backup, #resilience, #review_assessment_and_testing",true,true,DTOP-OLD
stmt_mat_hris_087,maturity,GV.RM-02.03,"Determination of the organization's risk appetite and tolerance includes consideration of the organization's stakeholder obligations, role in critical infrastructure, and sector-specific risk analysis.",GOVERN / Risk Management Strategy / Risk Appetite & Risk Tolerance Statements,HRIS,"#business_impact_analysis, #critical_infrastructure, #enterprise_risk_management, #risk_appetite_/_tolerance, #risk_management, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_hris_088,maturity,GV.RM-09.01,"The organization has an enterprise-wide resilience strategy and program, including architecture, cyber resilience, business continuity, disaster recovery, and incident response, which support its mission, stakeholder obligations, critical infrastructure role, and risk appetite.",GOVERN / Risk Management Strategy  / Business Continuity & Resilience Risk Management,HRIS,"#business_impact_analysis, #critical_infrastructure, #mission_and_strategy, #risk_appetite_/_tolerance, #risk_management",true,true,DTOP-OLD
stmt_mat_hris_089,maturity,GV.SC-01.02,"The organization regularly assesses the risk of its ongoing use of third parties in aggregate, considering factors such as critical service dependencies, vendor concentration, geographical/geopolitical exposure, fourth-party impacts, and financial sector co-dependencies.",GOVERN / Supply Chain Risk Management / Supply Chain Risk Management Program,HRIS,"#business_impact_analysis, #critical_infrastructure, #dependency_management, #due_diligence, #fourth_party, #supply_chain_management, #third_party_risk_management, #vendor_management",true,true,DTOP-OLD
stmt_mat_hris_090,maturity,GV.SC-08.01,"The organization's resilience strategy, plans, tests, and exercises incorporate its external dependencies and critical business partners.",GOVERN / Supply Chain Risk Management / Third Party Incident Management Integration,HRIS,"#business_impact_analysis, #dependency_management, #mission_and_strategy, #review_assessment_and_testing, #threat_landscape",true,true,DTOP-OLD
stmt_mat_hris_091,maturity,PR.PS-06.09,"End-user developed solutions, to include models used to support critical business processes and decisions, are formally identified and managed in alignment with their criticality and risk.",PROTECT / Platform Security / Secure Systems Development Practices,HRIS,"#business_impact_analysis, #critical_infrastructure, #risk_management",true,true,DTOP-OLD
stmt_mat_hris_092,maturity,GV.RM-08.02,"Technology and cybersecurity risk management frameworks are applied to all technology projects and procurements to ensure that security requirements (e.g., data confidentiality, access control, event logging, etc.) are addressed consistently from project onset.",GOVERN / Risk Management Strategy  / Technology Assimilation & Implementations,HRIS,"#change_management, #review_assessment_and_testing, #risk_management, #security_baselines",true,true,DTOP-OLD
stmt_mat_hris_093,maturity,GV.RM-08.03,"The organization defines, maintains, and uses technical security standards, architectures, processes or practices (including automated tools when practical) to ensure the security of its applications and infrastructure.",GOVERN / Risk Management Strategy  / Technology Assimilation & Implementations,HRIS,"#ciso, #compliance, #industry_standards, #policy_management, #review_assessment_and_testing, #security_baselines",true,true,DTOP-OLD
stmt_mat_hris_094,maturity,GV.RR-01.04,"The organization has designated a qualified Cybersecurity Officer (e.g., CISO) who is responsible and accountable for developing a cybersecurity strategy, overseeing and implementing its cybersecurity program, and enforcing its cybersecurity policy.","GOVERN / Roles, Responsibilities, and Authorities / Organizational Leadership Responsibility",HRIS,"#ciso, #mission_and_strategy, #roles_and_responsibilities, #staffing_and_resource_management",true,true,DTOP-OLD
stmt_mat_hris_095,maturity,GV.RR-03.03,"The organization provides adequate resources, appropriate authority, and access to the governing authority for the designated Cybersecurity Officer (e.g., CISO).","GOVERN / Roles, Responsibilities, and Authorities / Resource Adequacy",HRIS,"#ciso, #staffing_and_resource_management",true,true,DTOP-OLD
stmt_mat_hris_096,maturity,GV.OC-03.01,"The organization's technology and cybersecurity strategy, framework, and policies align and are consistent with the organization's legal, statutory, contractual, and regulatory obligations and ensure that compliance responsibilities are unambiguously assigned.","GOVERN / Organizational Context / Legal, Regulatory, & Contractual Requirements",HRIS,"#compliance, #mission_and_strategy, #policy_management",true,true,DTOP-OLD
stmt_mat_hris_097,maturity,GV.RM-01.02,"Technology and cybersecurity risk management strategies and frameworks are informed by applicable international, national, and financial services industry standards and guidelines.",GOVERN / Risk Management Strategy / Risk Management Objectives Agreement,HRIS,"#compliance, #industry_standards, #risk_management",true,true,DTOP-OLD
stmt_mat_hris_098,maturity,PR.AT-01.02,"Cybersecurity awareness training includes, at a minimum, awareness of and competencies for data protection, personal data handling, compliance obligations, working with third parties, detecting cyber risks, and how to report any unusual activity or incidents.",PROTECT / Awareness and Training / User Awareness & Training,HRIS,"#compliance, #data_protection, #incident_management, #review_assessment_and_testing, #supply_chain_management, #third_party_risk_management, #training_and_awareness",true,true,DTOP-OLD
