bill_clause_id,bill_section_id,bill_proposed_section_id,path,kind,label,quoted_matter,text,source_document
BILL-102(c)(1)(B)(iv)(II),BILL-SEC-102,,(c)(1)(B)(iv)(II),subclause,II,no,"(II) in subparagraph (B), in the matter preceding clause (i), by inserting ‘‘not later than 30 days after the date on which the review under subparagraph (A) is completed,’’ before ‘‘the Administrator’’;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)(C),BILL-SEC-102,,(c)(1)(C),subparagraph,C,no,(C) in subsection (f)—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)(C)(i),BILL-SEC-102,,(c)(1)(C)(i),clause,i,no,(i) by striking ‘‘heads of executive agencies to develop’’ and inserting ‘‘heads of executive agencies to—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)#2,BILL-SEC-102,,(c)(1),paragraph,1,yes,(1) develop’’;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)(ii),BILL-SEC-102,,(c)(1)(ii),clause,ii,no,"(ii) in paragraph (1), as so designated, by striking the period at the end and inserting ‘‘; and’’; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)(iii),BILL-SEC-102,,(c)(1)(iii),clause,iii,no,(iii) by adding at the end the following:,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2),BILL-SEC-102,,(c)(2),paragraph,2,yes,(2) consult with the Director of the Cybersecurity and Infrastructure Security Agency for the development and use of supply chain security best practices.’’; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(D),BILL-SEC-102,,(c)(2)(D),subparagraph,D,no,"(D) in subsection (h), by inserting ‘‘, including cybersecurity performances,’’ after ‘‘the performances’’; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)#2,BILL-SEC-102,,(c)(2),paragraph,2,no,(2) in section 11303(b)(2)(B)—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(A),BILL-SEC-102,,(c)(2)(A),subparagraph,A,no,"(A) in clause (i), by striking ‘‘or’’ at the end;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(B),BILL-SEC-102,,(c)(2)(B),subparagraph,B,no,"(B) in clause (ii), by adding ‘‘or’’ at the end; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(C),BILL-SEC-102,,(c)(2)(C),subparagraph,C,no,(C) by adding at the end the following:,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(C)(iii),BILL-SEC-102,,(c)(2)(C)(iii),clause,iii,yes,(iii) whether the function should be performed by a shared service offered by another executive agency;’’.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(d),BILL-SEC-102,,(d),subsection,d,no,"(d) SUBCHAPTER II.—Subchapter II of subtitle III of title 40, United States Code, is amended—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(d)(1),BILL-SEC-102,,(d)(1),paragraph,1,no,"(1) in section 11312(a), by inserting ‘‘, including security risks’’ after ‘‘managing the risks’’;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(d)(2),BILL-SEC-102,,(d)(2),paragraph,2,no,"(2) in section 11313(1), by striking ‘‘efficiency and effectiveness’’ and inserting ‘‘efficiency, security, and effectiveness’’;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(d)(3),BILL-SEC-102,,(d)(3),paragraph,3,no,"(3) in section 11317, by inserting ‘‘security,’’ before ‘‘or schedule’’; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(d)(4),BILL-SEC-102,,(d)(4),paragraph,4,no,"(4) in section 11319(b)(1), in the paragraph heading, by striking ‘‘CIOS’’ and inserting ‘‘CHIEF INFORMATION OFFICERS’’.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e),BILL-SEC-102,,(e),subsection,e,no,"(e) SUBCHAPTER III.—Section 11331 of title 40, United States Code, is amended—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(1),BILL-SEC-102,,(e)(1),paragraph,1,no,"(1) in subsection (a), by striking ‘‘section 3532(b)(1)’’ and inserting ‘‘section 3552(b)’’;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(2),BILL-SEC-102,,(e)(2),paragraph,2,no,(2) in subsection (b)(1)(A)—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(2)(A),BILL-SEC-102,,(e)(2)(A),subparagraph,A,no,(A) by striking ‘‘in consultation’’ and inserting ‘‘in coordination’’;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(2)(B),BILL-SEC-102,,(e)(2)(B),subparagraph,B,no,(B) by striking ‘‘the Secretary of Homeland Security’’ and inserting ‘‘the Director of the Cybersecurity and Infrastructure Security Agency’’; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(2)(C),BILL-SEC-102,,(e)(2)(C),subparagraph,C,no,(C) by inserting ‘‘and associated verification specifications developed under subsection (g)’’ before ‘‘pertaining to Federal’’;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(3),BILL-SEC-102,,(e)(3),paragraph,3,no,(3) by striking subsection (c) and inserting the following:,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)#2,BILL-SEC-102,,(c),subsection,c,yes,(c) APPLICATION OF MORE STRINGENT STANDARDS.—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)#3,BILL-SEC-102,,(c)(1),paragraph,1,yes,(1) IN GENERAL.—The head of an agency shall—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)(A)#2,BILL-SEC-102,,(c)(1)(A),subparagraph,A,yes,"(A) evaluate the need to employ standards for cost-effective, risk-based information security for all systems, operations, and assets within or under the supervision of the agency that are more stringent than the standards promulgated by the Director under this section, if such standards contain, at a minimum, the provisions of those applicable standards made compulsory and binding by the Director; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(1)(B)#2,BILL-SEC-102,,(c)(1)(B),subparagraph,B,yes,"(B) to the greatest extent practicable and if the head of the agency determines that the standards described in subparagraph (A) are necessary, employ those standards.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)#3,BILL-SEC-102,,(c)(2),paragraph,2,yes,"(2) EVALUATION OF MORE STRINGENT STANDARDS.—In evaluating the need to employ more stringent standards under paragraph (1), the head of an agency shall consider available risk information, including—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(A)#2,BILL-SEC-102,,(c)(2)(A),subparagraph,A,yes,(A) the status of cybersecurity remedial actions of the agency;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(B)#2,BILL-SEC-102,,(c)(2)(B),subparagraph,B,yes,(B) any vulnerability information relating to agency systems that is known to the agency;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(C)#2,BILL-SEC-102,,(c)(2)(C),subparagraph,C,yes,(C) incident information of the agency;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(D)#2,BILL-SEC-102,,(c)(2)(D),subparagraph,D,yes,(D) information from—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(D)(i),BILL-SEC-102,,(c)(2)(D)(i),clause,i,yes,(i) penetration testing performed under section 3559A of title 44; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(D)(ii),BILL-SEC-102,,(c)(2)(D)(ii),clause,ii,yes,(ii) information from the verification disclosure program established under section 3559B of title 44;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(E),BILL-SEC-102,,(c)(2)(E),subparagraph,E,yes,(E) agency threat hunting results under section 207 of the Federal Information Security Modernization Act of 2021;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(F),BILL-SEC-102,,(c)(2)(F),subparagraph,F,yes,(F) Federal and non-Federal threat intelligence;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(G),BILL-SEC-102,,(c)(2)(G),subparagraph,G,yes,"(G) data on compliance with standards issued under this section, using the verification specifications developed under subsection (f) when appropriate;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(H),BILL-SEC-102,,(c)(2)(H),subparagraph,H,yes,(H) agency system risk assessments of the agency performed under section 3554(a)(1)(A) of title 44; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(2)(I),BILL-SEC-102,,(c)(2)(I),subparagraph,I,yes,(I) any other information determined relevant by the head of the agency.’’;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4),BILL-SEC-102,,(c)(4),paragraph,4,no,(4) in subsection (d)(2)—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(A),BILL-SEC-102,,(c)(4)(A),subparagraph,A,no,"(A) by striking the paragraph heading and inserting ‘‘CONSULTATION, NOTICE, AND COMMENT’’;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(B),BILL-SEC-102,,(c)(4)(B),subparagraph,B,no,"(B) by inserting ‘‘promulgate,’’ before ‘‘significantly modify’’; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(C),BILL-SEC-102,,(c)(4)(C),subparagraph,C,no,(C) by striking ‘‘shall be made after the public is given an opportunity to comment on the Director’s proposed decision.’’ and inserting ‘‘shall be made—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(A)#2,BILL-SEC-102,,(c)(4)(A),subparagraph,A,yes,"(A) for a decision to significantly modify or not promulgate such a proposed standard, after the public is given an opportunity to comment on the Director’s proposed decision;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(B)#2,BILL-SEC-102,,(c)(4)(B),subparagraph,B,yes,"(B) in consultation with the Chief Information Officers Council, the Director of the Cybersecurity and Infrastructure Security Agency, the National Cyber Director, the Comptroller General of the United States, and the Council of the Inspectors General on Integrity and Efficiency;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(C)#2,BILL-SEC-102,,(c)(4)(C),subparagraph,C,yes,(C) considering the Federal risk assessments performed under section 3553(i) of title 44; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(4)(D),BILL-SEC-102,,(c)(4)(D),subparagraph,D,yes,(D) considering the extent to which the proposed standard reduces risk relative to the cost of implementation of the standard.’’; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(c)(5),BILL-SEC-102,,(c)(5),paragraph,5,no,(5) by adding at the end the following:,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)#2,BILL-SEC-102,,(e),subsection,e,yes,(e) REVIEW OF PROMULGATED STANDARDS.—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(1)#2,BILL-SEC-102,,(e)(1),paragraph,1,yes,"(1) IN GENERAL.—Not less frequently than once every 2 years, the Director of the Office of Management and Budget, in consultation with the Chief Information Officers Council, the Director of the Cybersecurity and Infrastructure Security Agency, the National Cyber Director, the Comptroller General of the United States, and the Council of the Inspectors General on Integrity and Efficiency shall review the efficacy of the standards in effect promulgated under this section in reducing cybersecurity risks and determine whether any changes to those standards are appropriate based on—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(1)(A),BILL-SEC-102,,(e)(1)(A),subparagraph,A,yes,(A) the Federal risk assessment developed under section 3553(i) of title 44;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(1)(B),BILL-SEC-102,,(e)(1)(B),subparagraph,B,yes,(B) public comment; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(1)(C),BILL-SEC-102,,(e)(1)(C),subparagraph,C,yes,(C) an assessment of the extent to which the proposed standards reduce risk relative to the cost of implementation of the standards.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(2)#2,BILL-SEC-102,,(e)(2),paragraph,2,yes,"(2) UPDATED GUIDANCE.—Not later than 90 days after the date of the completion of the review under paragraph (1), the Director of the Office of Management and Budget shall issue guidance to agencies to make any necessary updates to the standards in effect promulgated under this section based on the results of the review.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(3)#2,BILL-SEC-102,,(e)(3),paragraph,3,yes,"(3) CONGRESSIONAL REPORT.—Not later than 30 days after the date on which a review is completed under paragraph (1), the Director shall submit to the Committee on Homeland Security and Governmental Affairs of the Senate and the Committee on Oversight and Reform of the House of Representatives a report that includes—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(3)(A),BILL-SEC-102,,(e)(3)(A),subparagraph,A,yes,(A) the review of the standards in effect promulgated under this section conducted under paragraph (1);,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(3)(B),BILL-SEC-102,,(e)(3)(B),subparagraph,B,yes,(B) the risk mitigation offered by each standard described in subparagraph (A); and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-102(e)(3)(C),BILL-SEC-102,,(e)(3)(C),subparagraph,C,yes,(C) a summary of—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
