source_id,title,url,host,verbatim,template_count,first_accessed,last_accessed,source_document
src_22552ec4eb33,The NIST Cybersecurity Framework (CSF) 2.0,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.29.pdf,nvlpubs.nist.gov,"The NIST Cybersecurity Framework (CSF) 2.0, accessed December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.29.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_22e0c712f648,Post-Quantum Cryptography | CSRC - NIST Computer Security Resource Center,https://csrc.nist.gov/projects/post-quantum-cryptography,csrc.nist.gov,"Post-Quantum Cryptography | CSRC - NIST Computer Security Resource Center, accessed on December 14, 2025, <https://csrc.nist.gov/projects/post-quantum-cryptography>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_23ca11202262,ISO 27001 to FedRAMP Moderate Rev5 Control Mapping - Esri,https://content.esri.com/resources/enterprisegis/mapping_iso27001_fedramp_moderate_rev5.pdf,content.esri.com,"ISO 27001 to FedRAMP Moderate Rev5 Control Mapping - Esri, accessed December 13, 2025, <https://content.esri.com/resources/enterprisegis/mapping_iso27001_fedramp_moderate_rev5.pdf>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_246122fb071e,Understanding Rogue Systems: Impact on Security and Detection Methods | Netizen,https://www.netizen.net/news/post/4715/understanding-rogue-systems-impact-on-security-and-detection-methods,www.netizen.net,"Understanding Rogue Systems: Impact on Security and Detection Methods | Netizen, accessed on December 14, 2025, <https://www.netizen.net/news/post/4715/understanding-rogue-systems-impact-on-security-and-detection-methods>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2579a5d95ae5,Concentration Risk Analysis Framework - DORA Systemic Risk Assessment - Vendorica,https://vendorica.com/risk-methodology/concentration-risk-analysis/,vendorica.com,"Concentration Risk Analysis Framework - DORA Systemic Risk Assessment - Vendorica, accessed December 28, 2025, <https://vendorica.com/risk-methodology/concentration-risk-analysis/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_25a30d14beaf,What is Data Minimization and Why is it Important? - Kiteworks,https://www.kiteworks.com/risk-compliance-glossary/data-minimization/,www.kiteworks.com,"What is Data Minimization and Why is it Important? - Kiteworks, accessed December 14, 2025, <https://www.kiteworks.com/risk-compliance-glossary/data-minimization/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_26da12366ec8,"Examining synthetic data: The promise, risks and realities - IBM",https://www.ibm.com/think/insights/ai-synthetic-data,www.ibm.com,"Examining synthetic data: The promise, risks and realities - IBM, accessed on December 14, 2025, <https://www.ibm.com/think/insights/ai-synthetic-data>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_281d78e14417,National Institute of Standards and Technology (NIST) SP 800-161 - Azure Compliance,https://learn.microsoft.com/en-us/azure/compliance/offerings/offering-nist-800-161,learn.microsoft.com,"National Institute of Standards and Technology (NIST) SP 800-161 - Azure Compliance, accessed December 14, 2025, <https://learn.microsoft.com/en-us/azure/compliance/offerings/offering-nist-800-161>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2a1e666f9b72,ISO 27001 Clear Desk and Clear Screen Policy Explained + Template - High Table,https://hightable.io/clear-desk-policy/,hightable.io,"ISO 27001 Clear Desk and Clear Screen Policy Explained + Template - High Table, accessed on December 14, 2025, <https://hightable.io/clear-desk-policy/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2ad312c93d5d,App Protection Policies Overview - Microsoft Intune,https://learn.microsoft.com/en-us/intune/intune-service/apps/app-protection-policy,learn.microsoft.com,"App Protection Policies Overview - Microsoft Intune, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/intune/intune-service/apps/app-protection-policy>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2b9b9abf0276,The Cyber Resilience Act – EU-Wide Requirements for the Cybersecurity of Products,https://www.taylorwessing.com/en/insights-and-events/insights/2025/11/cyber-resilience-act-overview,www.taylorwessing.com,"The Cyber Resilience Act – EU-Wide Requirements for the Cybersecurity of Products, accessed on December 14, 2025, <https://www.taylorwessing.com/en/insights-and-events/insights/2025/11/cyber-resilience-act-overview>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2d0803db2b9a,Privilege Review Checklist: Attorney-Client Privilege (IL) | Practical Law - Westlaw,https://content.next.westlaw.com/practical-law/document/Idd92cf2fc49b11e79bef99c0ee06c731/Privilege-Review-Checklist-Attorney-Client-Privilege-IL?viewType=FullText&transitionType=Default&contextData=(sc.Default),content.next.westlaw.com,"Privilege Review Checklist: Attorney-Client Privilege (IL) | Practical Law - Westlaw, accessed December 28, 2025, <https://content.next.westlaw.com/practical-law/document/Idd92cf2fc49b11e79bef99c0ee06c731/Privilege-Review-Checklist-Attorney-Client-Privilege-IL?viewType=FullText&transitionType=Default&contextData=(sc.Default)>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2f2c92716e5d,What Is Incident Escalation? How to Plan Triggers & Policies - Giva,https://www.givainc.com/blog/incident-escalation/,www.givainc.com,"What Is Incident Escalation? How to Plan Triggers & Policies - Giva, accessed December 28, 2025, <https://www.givainc.com/blog/incident-escalation/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_2fd10ed70456,Privacy by design and by default. A guide for developers - Autoritat Catalana de Protecció de Dades,https://apdcat.gencat.cat/web/.content/03-documentacio/documents/guiaDesenvolupadors/GUIA-PDDD_EN.pdf,apdcat.gencat.cat,"Privacy by design and by default. A guide for developers - Autoritat Catalana de Protecció de Dades, accessed December 14, 2025, <https://apdcat.gencat.cat/web/.content/03-documentacio/documents/guiaDesenvolupadors/GUIA-PDDD_EN.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3046ae629679,ISO 27001:2022 Annex A Explained & Simplified - ISMS.online,https://www.isms.online/iso-27001/annex-a-2022/,www.isms.online,"ISO 27001:2022 Annex A Explained & Simplified - ISMS.online, accessed December 13, 2025, <https://www.isms.online/iso-27001/annex-a-2022/>",2,2025-12-13,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3125337d494e,NIST AI RMF to ISO/IEC FDIS 42001 AI Management system Crosswalk,https://airc.nist.gov/docs/NIST_AI_RMF_to_ISO_IEC_42001_Crosswalk.pdf,airc.nist.gov,"NIST AI RMF to ISO/IEC FDIS 42001 AI Management system Crosswalk, accessed on December 14, 2025, <https://airc.nist.gov/docs/NIST_AI_RMF_to_ISO_IEC_42001_Crosswalk.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_32733fdda5a3,Essential Components of an Effective TPRM Policy - UpGuard,https://www.upguard.com/blog/8-elements-tprm-policy,www.upguard.com,"Essential Components of an Effective TPRM Policy - UpGuard, accessed December 14, 2025, <https://www.upguard.com/blog/8-elements-tprm-policy>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_332e45d01b69,How to Identify and Remediate Cloud Configuration Drift (and Implement Best Practices for Prevention) - Firefly,https://www.firefly.ai/academy/how-to-identify-and-remediate-cloud-configuration-drift-and-implement-best-practices-for-prevention,www.firefly.ai,"How to Identify and Remediate Cloud Configuration Drift (and Implement Best Practices for Prevention) - Firefly, accessed on December 14, 2025, <https://www.firefly.ai/academy/how-to-identify-and-remediate-cloud-configuration-drift-and-implement-best-practices-for-prevention>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_33597b5f30eb,An actionable guide to risk-aware vendor offboarding | Vanta,https://www.vanta.com/collection/tprm/vendor-offboarding,www.vanta.com,"An actionable guide to risk-aware vendor offboarding | Vanta, accessed December 28, 2025, <https://www.vanta.com/collection/tprm/vendor-offboarding>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3455cafa9e9d,CIS Controls v8,https://www.cisecurity.org/controls/v8,www.cisecurity.org,"CIS Controls v8, accessed March 9, 2026, <https://www.cisecurity.org/controls/v8>",7,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_34a12b69acdc,ISO 27001:2022 Annex A Control 5.9 Explained - ISMS.online,https://www.isms.online/iso-27001/annex-a-2022/5-9-inventory-of-information-other-associated-assets-2022/,www.isms.online,"ISO 27001:2022 Annex A Control 5.9 Explained - ISMS.online, accessed on December 14, 2025, <https://www.isms.online/iso-27001/annex-a-2022/5-9-inventory-of-information-other-associated-assets-2022/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_34a53279122e,ISO/IEC 27002:2022,https://www.iso.org/standard/27002,www.iso.org,"ISO/IEC 27002:2022, accessed March 9, 2026, <https://www.iso.org/standard/27002>",5,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_34e112913203,"NIST Third-Party Risk Management: 800-53, 800-161, CSF - Safe Security",https://safe.security/resources/nist-third-party-risk-management-800-53-800-161-csf/,safe.security,"NIST Third-Party Risk Management: 800-53, 800-161, CSF - Safe Security, accessed December 28, 2025, <https://safe.security/resources/nist-third-party-risk-management-800-53-800-161-csf/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_357a36121ae9,Does the Cyber Resilience Act outlaw AI vibe-coding? (via Passle),https://inquisitiveminds.bristows.com/post/102lxlm/does-the-cyber-resilience-act-outlaw-ai-vibe-coding,inquisitiveminds.bristows.com,"Does the Cyber Resilience Act outlaw AI vibe-coding? (via Passle), accessed on December 14, 2025, <https://inquisitiveminds.bristows.com/post/102lxlm/does-the-cyber-resilience-act-outlaw-ai-vibe-coding>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_368f0831d7fe,Proven escalation policy framework (w/ templates & checklists) | Hyperping Blog,https://hyperping.com/blog/escalation-policies-guide,hyperping.com,"Proven escalation policy framework (w/ templates & checklists) | Hyperping Blog, accessed December 28, 2025, <https://hyperping.com/blog/escalation-policies-guide>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_36cdf80fb1f8,DORA: Management of ICT Third-Party Risk - WILLIAM FRY,https://www.williamfry.com/knowledge/dora-management-of-ict-third-party-risk/,www.williamfry.com,"DORA: Management of ICT Third-Party Risk - WILLIAM FRY, accessed December 14, 2025, <https://www.williamfry.com/knowledge/dora-management-of-ict-third-party-risk/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_37b0bc13a74a,"Agentic AI Frameworks: Identity, Security, Governance - Okta",https://www.okta.com/identity-101/agentic-ai-framework/,www.okta.com,"Agentic AI Frameworks: Identity, Security, Governance - Okta, accessed December 14, 2025, <https://www.okta.com/identity-101/agentic-ai-framework/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_38c1e31559b8,Cyber Resilience Act | Shaping Europe's digital future - European Union,https://digital-strategy.ec.europa.eu/en/policies/cyber-resilience-act,digital-strategy.ec.europa.eu,"Cyber Resilience Act | Shaping Europe's digital future - European Union, accessed on December 14, 2025, <https://digital-strategy.ec.europa.eu/en/policies/cyber-resilience-act>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_39516078daa1,The Third-Party Risk Management Concentration Risk Playbook - Schneider Downs,https://resources.schneiderdowns.com/hubfs/PDFs/IT%20Risk%20Advisory/2025_ITRAS_TPRM%20Concentration%20Risk%20and%20Dora%20Guide.pdf,resources.schneiderdowns.com,"The Third-Party Risk Management Concentration Risk Playbook - Schneider Downs, accessed December 28, 2025, <https://resources.schneiderdowns.com/hubfs/PDFs/IT%20Risk%20Advisory/2025_ITRAS_TPRM%20Concentration%20Risk%20and%20Dora%20Guide.pdf>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_39d2e9e416c4,MITRE ATT&CK Framework,https://attack.mitre.org/,attack.mitre.org,"MITRE ATT&CK Framework, accessed March 9, 2026, <https://attack.mitre.org/>",6,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_39d3f598fe58,Cybersecurity Awareness Month 2025: How to Preserve Privilege in Cyber Investigations,https://www.bakerdonelson.com/cybersecurity-awareness-month-2025-how-to-preserve-privilege-in-cyber-investigations,www.bakerdonelson.com,"Cybersecurity Awareness Month 2025: How to Preserve Privilege in Cyber Investigations, accessed December 28, 2025, <https://www.bakerdonelson.com/cybersecurity-awareness-month-2025-how-to-preserve-privilege-in-cyber-investigations>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3a11299db9a3,Quick start guide for version 2.0 - OWASP SAMM,https://owaspsamm.org/guidance/quick-start-guide/,owaspsamm.org,"Quick start guide for version 2.0 - OWASP SAMM, accessed on December 14, 2025, <https://owaspsamm.org/guidance/quick-start-guide/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3a53e947c225,Security log retention: Best practices and compliance guide - AuditBoard,https://auditboard.com/blog/security-log-retention-best-practices-guide,auditboard.com,"Security log retention: Best practices and compliance guide - AuditBoard, accessed on December 14, 2025, <https://auditboard.com/blog/security-log-retention-best-practices-guide>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3a591a84735f,Data Retention Policy Examples: Templates & Best Practices - Comp AI,https://trycomp.ai/data-retention-policy-examples,trycomp.ai,"Data Retention Policy Examples: Templates & Best Practices - Comp AI, accessed December 14, 2025, <https://trycomp.ai/data-retention-policy-examples>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3aa209a42749,Executive Order 14028 and the Software Supply Chain - Lazarus Alliance,https://lazarusalliance.com/executive-order-14028-and-the-software-supply-chain/,lazarusalliance.com,"Executive Order 14028 and the Software Supply Chain - Lazarus Alliance, accessed on December 14, 2025, <https://lazarusalliance.com/executive-order-14028-and-the-software-supply-chain/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_3b07288a116e,Six Considerations to Preserve Privilege | Morrison Foerster,https://www.mofo.com/resources/insights/231010-six-considerations-to-preserve-privilege,www.mofo.com,"Six Considerations to Preserve Privilege | Morrison Foerster, accessed December 28, 2025, <https://www.mofo.com/resources/insights/231010-six-considerations-to-preserve-privilege>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
