clause_id,section_id,parent_id,clause_type,label,number,text,source_document
s_49(3),s_49,s_49,subsection,3,49(3),"(3) The Commission must publish the guidelines in any way the Commission thinks fit, but failure to comply with this subsection in respect of any guidelines does not invalidate the guidelines.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(1),s_50,s_50,subsection,1,50(1),"(1) The Commission may, upon complaint or of its own motion, conduct an investigation under this section to determine whether or not an organisation or a person is complying with this Act, including a voluntary undertaking given by the organisation or person under section 48L(1).",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(2),s_50,s_50,subsection,2,50(2),(2) The powers of investigation under this section of the Commission and the inspectors are set out in the Ninth Schedule.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3),s_50,s_50,subsection,3,50(3),"(3) The Commission may suspend, discontinue or refuse to conduct an investigation under this section if it thinks fit, including but not limited to any of the following circumstances:",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(a),s_50,s_50(3),paragraph,a,50(3)(a),(a) the complainant has not complied with a direction under section 48G(2);,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(b),s_50,s_50(3),paragraph,b,50(3)(b),(b) the parties involved in the matter have mutually agreed to settle the matter;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(c),s_50,s_50(3),paragraph,c,50(3)(c),(c) any party involved in the matter has commenced legal proceedings against another party in respect of any contravention or alleged contravention of this Act by the other party;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(ca),s_50,s_50(3),paragraph,ca,50(3)(ca),(ca) the Commission accepts a voluntary undertaking given by an organisation or a person under section 48L(1) in relation to the matter;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(d),s_50,s_50(3),paragraph,d,50(3)(d),(d) the Commission is of the opinion that the matter may be more appropriately investigated by another regulatory authority and has referred the matter to that authority;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(e),s_50,s_50(3),paragraph,e,50(3)(e),(e) the Commission is of the opinion that —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(e)(i),s_50,s_50(3)(e),subparagraph,i,50(3)(e)(i),(i) a complaint is frivolous or vexatious or is not made in good faith; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3)(e)(ii),s_50,s_50(3)(e),subparagraph,ii,50(3)(e)(ii),"(ii) any other circumstances warrant refusing to conduct, suspending or discontinuing the investigation.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(3A),s_50,s_50,subsection,3A,50(3A),"(3A) To avoid doubt, despite subsection (3)(ca), the Commission may conduct or resume an investigation under this section at any time if an organisation or a person fails to comply with a voluntary undertaking given by the organisation or person under section 48L(1) in relation to any matter.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_50(4),s_50,s_50,subsection,4,50(4),(4) An organisation must retain records relating to an investigation under this section for one year after the conclusion of the investigation or any longer period specified in writing by the Commission.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(1),s_51,s_51,subsection,1,51(1),(1) A person shall be guilty of an offence if the person —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(1)(a),s_51,s_51(1),paragraph,a,51(1)(a),(a) makes a request under section 21(1) to obtain access to personal data about another individual without the authority of that other individual;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(1)(b),s_51,s_51(1),paragraph,b,51(1)(b),(b) makes a request under section 22(1) to change personal data about another individual without the authority of that other individual; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(1)(c),s_51,s_51(1),paragraph,c,51(1)(c),"(c) subject to subsection (1A), gives a porting organisation a data porting request under section 26H(1) to transmit personal data about another individual to a receiving organisation without the authority of that other individual.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(1A),s_51,s_51,subsection,1A,51(1A),"(1A) Subsection (1)(c) does not apply to an individual who gives a data porting request under section 26H(1), in the individual’s personal or domestic capacity, to transmit any user activity data or user‑provided data about the individual even though the user activity data or user‑provided data (as the case may be) includes personal data about another individual.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(2),s_51,s_51,subsection,2,51(2),"(2) A person guilty of an offence under subsection (1) shall be liable on conviction to a fine not exceeding $5,000 or to imprisonment for a term not exceeding 12 months or to both.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3),s_51,s_51,subsection,3,51(3),(3) An organisation or person commits an offence if the organisation or person —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(a),s_51,s_51(3),paragraph,a,51(3)(a),"(a) with an intent to evade a request under section 21 or 22, disposes of, alters, falsifies, conceals or destroys, or directs another person to dispose of, alter, falsify, conceal or destroy, a record containing —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(a)(i),s_51,s_51(3)(a),subparagraph,i,51(3)(a)(i),(i) personal data; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(a)(ii),s_51,s_51(3)(a),subparagraph,ii,51(3)(a)(ii),"(ii) information about the collection, use or disclosure of personal data;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(b),s_51,s_51(3),paragraph,b,51(3)(b),"(b) obstructs or hinders the Commission, an inspector or an authorised officer in the performance of any function or duty, or the exercise of any power, under this Act;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(ba),s_51,s_51(3),paragraph,ba,51(3)(ba),"(ba) without reasonable excuse, neglects or refuses to provide any information or produce any document which the organisation or person is required by or under this Act to provide or produce to the Commission or an inspector;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(bb),s_51,s_51(3),paragraph,bb,51(3)(bb),"(bb) without reasonable excuse, neglects or refuses to attend before the Commission or an inspector as required by or under this Act; or",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(3)(c),s_51,s_51(3),paragraph,c,51(3)(c),"(c) makes a statement, or provides any information or document, to the Commission, an inspector or an authorised officer under this Act, which the organisation or person knows, or ought reasonably to know, to be false or misleading in any material particular.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(4),s_51,s_51,subsection,4,51(4),(4) An organisation or person that commits an offence under subsection (3)(a) is liable —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(4)(a),s_51,s_51(4),paragraph,a,51(4)(a),"(a) in the case of an individual, to a fine not exceeding $5,000 or to imprisonment for a term not exceeding 12 months or to both; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(4)(b),s_51,s_51(4),paragraph,b,51(4)(b),"(b) in any other case, to a fine not exceeding $50,000.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(5),s_51,s_51,subsection,5,51(5),(5) An organisation or person that commits an offence under subsection (3)(b) or (c) is liable —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(5)(a),s_51,s_51(5),paragraph,a,51(5)(a),"(a) in the case of an individual, to a fine not exceeding $10,000 or to imprisonment for a term not exceeding 12 months or to both; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(5)(b),s_51,s_51(5),paragraph,b,51(5)(b),"(b) in any other case, to a fine not exceeding $100,000.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(6),s_51,s_51,subsection,6,51(6),(6) An organisation or a person that commits an offence under subsection (3)(ba) or (bb) is liable —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(6)(a),s_51,s_51(6),paragraph,a,51(6)(a),"(a) in the case of an individual — to a fine not exceeding $5,000 or to imprisonment for a term not exceeding 6 months or to both; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_51(6)(b),s_51,s_51(6),paragraph,b,51(6)(b),"(b) in any other case — to a fine not exceeding $10,000.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(1),s_52,s_52,subsection,1,52(1),"(1) Where, in a proceeding for an offence under this Act, it is necessary to prove the state of mind of a corporation in relation to a particular conduct, evidence that — is evidence that the corporation had that state of mind.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(1)(a),s_52,s_52(1),paragraph,a,52(1)(a),"(a) an officer, employee or agent of the corporation engaged in that conduct within the scope of the actual or apparent authority of the officer, employee or agent, as the case may be; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(1)(b),s_52,s_52(1),paragraph,b,52(1)(b),"(b) the officer, employee or agent had that state of mind,",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(2),s_52,s_52,subsection,2,52(2),"(2) Where a corporation commits an offence under this Act, a person — shall be guilty of that same offence as is the corporation, and shall be liable on conviction to be punished accordingly.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(2)(a),s_52,s_52(2),paragraph,a,52(2)(a),(a) who is —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(2)(a)(i),s_52,s_52(2)(a),subparagraph,i,52(2)(a)(i),(i) an officer of the corporation; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(2)(a)(ii),s_52,s_52(2)(a),subparagraph,ii,52(2)(a)(ii),(ii) an individual involved in the management of the corporation and in a position to influence the conduct of the corporation in relation to the commission of the offence; and,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(2)(b),s_52,s_52(2),paragraph,b,52(2)(b),(b) who —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
s_52(2)(b)(i),s_52,s_52(2)(b),subparagraph,i,52(2)(b)(i),"(i) consented or connived, or conspired with others, to effect the commission of the offence;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
