source_id,target_id,rel_type,value,catalogs,source_document
HRS-04.2,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-04.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-04.4,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.3,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.4,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.5,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.6,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-05.7,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-06,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-06.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-06.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-07,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-07.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-07.2,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-08,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-09,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-09.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-09.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-09.3,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-09.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-10,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-11,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-12,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-12.1,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-13,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-13.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-13.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-13.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-13.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-14,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-14.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
HRS-15,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-01,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-01.1,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-01.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-01.3,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-02,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-02.1,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-02.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-02.3,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-02.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-03,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-03.1,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-03.2,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-03.3,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-03.4,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-03.5,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-04,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-04.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-04.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-05,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-05.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-05.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-06,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-06.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-06.2,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-06.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-06.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-07,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-07.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-07.2,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-08,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09.2,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09.5,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-09.6,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.10,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.11,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.12,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.13,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.3,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.5,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.6,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.7,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.8,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-10.9,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-11,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-12,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-12.1,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-13,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-13.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-13.2,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-13.3,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-14,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.3,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.5,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.6,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.7,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.8,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-15.9,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-16,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-16.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-16.2,wt_4,HAS_WEIGHTING,4,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-17,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-18,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-19,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.2,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.3,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.4,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.5,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.6,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-20.7,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.3,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.4,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.5,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.6,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-21.7,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-22,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-23,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-24,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-24.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-25,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-25.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-26,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-27,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-28,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-28.1,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-28.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-28.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-28.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-28.5,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAC-29,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-01,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-01.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-02,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-02.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-02.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-02.3,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-02.4,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-03,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-03.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-03.2,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-04,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-05,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-05.1,wt_2,HAS_WEIGHTING,2,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-06,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IAO-07,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-01,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02,wt_10,HAS_WEIGHTING,10,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02.1,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02.3,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02.4,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02.5,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-02.6,wt_6,HAS_WEIGHTING,6,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-03,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-04,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-04.1,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-04.2,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-04.3,wt_3,HAS_WEIGHTING,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-05,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-05.1,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-05.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-06,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-06.1,wt_7,HAS_WEIGHTING,7,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-07,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-08,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-09,wt_8,HAS_WEIGHTING,8,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-09.1,wt_1,HAS_WEIGHTING,1,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-09.2,wt_5,HAS_WEIGHTING,5,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-10,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-10.1,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
IRO-10.2,wt_9,HAS_WEIGHTING,9,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
