control_id,title,description,domain,weighting,csf_function,solution_count,catalogs,source_document
TDA-09.3,Dynamic Code Analysis ,"Mechanisms exist to require the developers of systems, system components or services to employ dynamic code analysis tools to identify and remediate common flaws and document the results of the analysis. ",Information Security Governance,9,Detect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-09.4,Malformed Input Testing,"Mechanisms exist to utilize testing methods to ensure systems, services and products continue to operate as intended when subject to invalid or unexpected inputs on its interfaces.",Information Security Governance,7,Detect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-09.5,Application Penetration Testing,Mechanisms exist to perform application-level penetration testing of custom-made applications and services.,Information Security Governance,9,Detect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-09.6,Secure Settings By Default,Mechanisms exist to implement secure configuration settings by default to reduce the likelihood of software being deployed with weak security settings that would put the asset at a greater risk of compromise.,Information Security Governance,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-09.7,Manual Code Review,"Mechanisms exist to require the developers of systems, system components or services to employ a manual code review process to identify and remediate unique flaws that require knowledge of the application’s requirements and design.",Application & Product Security,5,Detect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-10,Use of Live Data ,"Mechanisms exist to approve, document and control the use of live data in development and test environments.",Information Security Governance,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-10.1,Test Data Integrity,Mechanisms exist to ensure the integrity of test data through existing cybersecurity & data privacy controls.,Data Privacy & Protection,8,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-11,Product Tampering and Counterfeiting (PTC),Mechanisms exist to maintain awareness of component authenticity by developing and implementing Product Tampering and Counterfeiting (PTC) practices that include the means to detect and prevent counterfeit components.,Personnel & Physical Security,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-11.1,Anti-Counterfeit Training,"Mechanisms exist to train personnel to detect counterfeit system components, including hardware, software and firmware. ",Personnel & Physical Security,6,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-11.2,Component Disposal,"[deprecated - incorporated into AST-09]
Mechanisms exist to dispose of system components using organization-defined techniques and methods to prevent such components from entering the gray market. ",Information Security Governance,0,,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-12,Customized Development of Critical Components ,"Mechanisms exist to custom-develop critical system components, when Commercial Off The Shelf (COTS) solutions are unavailable.",Critical Infrastructure Protection,8,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-13,Developer Screening ,"Mechanisms exist to ensure that the developers of systems, applications and/or services have the requisite skillset and appropriate access authorizations.",Identity and Access Management,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-14,Developer Configuration Management ,"Mechanisms exist to require system developers and integrators to perform configuration management during system design, development, implementation and operation.",Infrastructure & Network Security,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-14.1,Software / Firmware Integrity Verification,"Mechanisms exist to require developer of systems, system components or services to enable integrity verification of software and firmware components. ",Information Security Governance,8,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-14.2,Hardware Integrity Verification,"Mechanisms exist to require developer of systems, system components or services to enable integrity verification of hardware components.",Information Security Governance,5,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-15,Developer Threat Analysis & Flaw Remediation,"Mechanisms exist to require system developers and integrators to develop and implement an ongoing Security Testing and Evaluation (ST&E) plan, or similar process, to objectively identify and remediate vulnerabilities prior to release to production.",Cyber Defense & Resilience,9,Protect,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-16,Developer-Provided Training ,"Mechanisms exist to require the developers of systems, system components or services to provide training on the correct use and operation of the system, system component or service.",Personnel & Physical Security,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-17,"Unsupported Technology Assets, Applications and/or Services (TAAS) ","Mechanisms exist to prevent unsupported systems by:
(1) Replacing systems when support for the components is no longer available from the developer, vendor or manufacturer; and
(2) Requiring justification and documented approval for the continued use of unsupported system components required to satisfy mission/business needs.",Third-Party Risk Management,10,Protect,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-17.1,Alternate Sources for Continued Support,Mechanisms exist to provide in-house support or contract external providers for support with unsupported system components. ,Information Security Governance,8,Protect,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-18,Input Data Validation ,Mechanisms exist to check the validity of information inputs. ,Information Security Governance,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-19,Error Handling ,"Mechanisms exist to handle error conditions by: 
(1) Identifying potentially security-relevant error conditions;
(2) Generating error messages that provide information necessary for corrective actions without revealing sensitive or potentially harmful information in error logs and administrative messages that could be exploited; and
(3) Revealing error messages only to authorized personnel.",Personnel & Physical Security,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-20,Access to Program Source Code ,Mechanisms exist to limit privileges to change software resident within software libraries. ,Information Security Governance,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-20.1,Software Release Integrity Verification,Mechanisms exist to publish integrity verification information for software releases.,Information Security Governance,6,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-20.2,Archiving Software Releases,"Mechanisms exist to archive software releases and all of their components (e.g., code, package files, third-party libraries, documentation) to maintain integrity verification information.",Third-Party Risk Management,8,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-20.3,Software Escrow,Mechanisms exist to escrow source code and supporting documentation to ensure software availability in the event the software provider goes out of business or is unable to provide support. ,Information Security Governance,7,Protect,3,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-20.4,Approved Code,,Information Security Governance,,,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-21,Product Conformity Governance,"Mechanisms exist to ensure developed products and/or services conform to applicable statutory and regulatory requirements, based on the product's and/or service's:
(1) Use case(s); and
(2) Geographic markets.",Information Security Governance,9,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-22,Technical Documentation Artifacts,"Mechanisms exist to generate appropriate technical documentation artifacts for products and/or services in sufficient detail to demonstrate conformity with applicable statutory, regulatory and contractual compliance requirements.",Information Security Governance,7,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
TDA-22.1,Product-Specific Risk Assessment Artifacts,Mechanisms exist to include a detailed cybersecurity risk assessment in the technical documentation for products and/or services to demonstrate applicable risks in approved use cases.,Cyber Defense & Resilience,4,Protect,0,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
